"county","leaid","district_enroll","county_enroll","schnam","gslo","gshi","openenroll","level","multibdy","enrollment","districtname","control","physicalcity","physicalstate","enrollment_1","date","teachingmethod","sportsparticipation","onlineinstructionincrease","networkinvestment","hardwareinvestment","staffmaskpolicy","studentmaskpolicy","studentillnessreturnpolicy","studentisolationarea","schooltemporaryshutdown","parentoptoutclassroomteachin_55","lastverifieddate","opendategrouped"
"PAULDING",3904557,1541,3230,"Paulding Middle School","6","8",0,"2",0,294,"Paulding Exempted Village Schools","Public","Paulding","OH",1541,"2020-08-19","On Premises","Unknown","Unknown","Unknown","Yes","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-12-30","2020-08-26"
"PAULDING",3904899,734,3230,"Antwerp Local Elementary School","PK","5",0,"1",0,363,"Antwerp Local School District","Public","Antwerp","OH",734,"2020-08-20","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Unknown","Unknown","Unknown","2020-10-16","2020-08-26"
"PAULDING",3904899,734,3230,"Antwerp Local High School","9","12",0,"3",0,183,"Antwerp Local School District","Public","Antwerp","OH",734,"2020-08-20","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Unknown","Unknown","Unknown","2020-10-16","2020-08-26"
"PAULDING",3904899,734,3230,"Antwerp Local Middle School","6","8",0,"2",0,174,"Antwerp Local School District","Public","Antwerp","OH",734,"2020-08-20","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Unknown","Unknown","Unknown","2020-10-16","2020-08-26"
"PAULDING",3904903,955,3230,"Grover Hill Elementary School","KG","6",0,"1",0,261,"Wayne Trace Local School District","Public","Haviland","OH",955,"2020-08-19","On Premises","Yes","No","No","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-02","2020-08-26"
"PAULDING",3904903,955,3230,"Payne Elementary School","KG","6",0,"1",0,233,"Wayne Trace Local School District","Public","Haviland","OH",955,"2020-08-19","On Premises","Yes","No","No","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-02","2020-08-26"
"PAULDING",3904903,955,3230,"Wayne Trace High School","7","12",0,"3",0,426,"Wayne Trace Local School District","Public","Haviland","OH",955,"2020-08-19","On Premises","Yes","No","No","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2020-10-02","2020-08-26"
"PERRY",3904447,1925,3771,"Junction City Elementary School","KG","5",NA,"1",0,380,"New Lexington City Schools","Public","New Lexington","OH",1925,"2020-09-08","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Unknown","Unknown","Yes","Never closed","Yes","2020-10-02","2020-09-09"
"PERRY",3904447,1925,3771,"New Lexington Elementary School","PK","5",NA,"1",0,440,"New Lexington City Schools","Public","New Lexington","OH",1925,"2020-09-08","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Unknown","Unknown","Yes","Never closed","Yes","2020-10-02","2020-09-09"
"PERRY",3904447,1925,3771,"New Lexington Middle School","6","8",NA,"2",0,394,"New Lexington City Schools","Public","New Lexington","OH",1925,"2020-09-08","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Unknown","Unknown","Yes","Never closed","Yes","2020-10-02","2020-09-09"
"PERRY",3904447,1925,3771,"New Lexington High School","9","12",NA,"3",0,510,"New Lexington City Schools","Public","New Lexington","OH",1925,"2020-09-08","Hybrid","Unknown","Unknown","Yes","Yes","Required for all staff","Unknown","Unknown","Yes","Never closed","Yes","2020-10-02","2020-09-09"
"PERRY",3904535,1106,3771,"Crooksville Elementary School","PK","4",0,"1",0,457,"Crooksville Exempted Village School Dist","Public","Crooksville","OH",1063,"2020-08-19","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-14","2020-08-26"
"PERRY",3904535,1106,3771,"Crooksville High School","9","12",0,"3",0,336,"Crooksville Exempted Village School Dist","Public","Crooksville","OH",1063,"2020-08-19","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-14","2020-08-26"
"PERRY",3904535,1106,3771,"Crooksville Middle School","5","8",0,"2",0,313,"Crooksville Exempted Village School Dist","Public","Crooksville","OH",1063,"2020-08-19","On Premises","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-14","2020-08-26"
"PERRY",3904906,740,3771,"Millcreek Elementary School","PK","6",0,"1",0,389,"Southern Local School District","Public","Corning","OH",740,"2020-08-24","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Unknown","Yes","2020-12-17","2020-08-26"
"PERRY",3904906,740,3771,"Miller High School","7","12",0,"3",0,281,"Southern Local School District","Public","Corning","OH",740,"2020-08-24","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Unknown","Unknown","Unknown","Yes","2020-12-17","2020-08-26"
"PICKAWAY",3904376,2184,10248,"Circleville High School","9","12",0,"3",0,567,"Circleville City School District","Public","Circleville","OH",2170,"2020-08-25","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Pending","Yes","2020-09-15","2020-08-26"
"PICKAWAY",3904376,2184,10248,"Circleville Middle School","6","8",0,"2",0,486,"Circleville City School District","Public","Circleville","OH",2170,"2020-08-25","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Pending","Yes","2020-09-15","2020-08-26"
"PICKAWAY",3904376,2184,10248,"Circleville Elementary School","PK","5",0,"1",0,1131,"Circleville City School District","Public","Circleville","OH",2170,"2020-08-25","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Pending","Yes","2020-09-15","2020-08-26"
"PICKAWAY",3904908,2050,10248,"George Mcdowell-Exchange Middle School","5","8",0,"2",0,298,"Logan Elm Local School District","Public","Circleville","OH",2050,"2020-08-20","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"PICKAWAY",3904908,2050,10248,"Logan Elm High School","9","12",0,"3",0,559,"Logan Elm Local School District","Public","Circleville","OH",2050,"2020-08-20","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"PICKAWAY",3904908,2050,10248,"Pickaway Elementary School","KG","4",0,"1",0,189,"Logan Elm Local School District","Public","Circleville","OH",2050,"2020-08-20","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"PICKAWAY",3904908,2050,10248,"Salt Creek Intermediate School","5","6",0,"2",0,262,"Logan Elm Local School District","Public","Circleville","OH",2050,"2020-08-20","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"PICKAWAY",3904908,2050,10248,"Washington Elementary School","KG","4",0,"1",0,213,"Logan Elm Local School District","Public","Circleville","OH",2050,"2020-08-20","Hybrid","Yes","Yes","Unknown","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-06","2020-08-26"
"PICKAWAY",3904909,4414,10248,"Ashville Elementary School","KG","5",0,"1",0,427,"Teays Valley Local School District","Public","Ashville","OH",4414,"2020-08-17","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-02","2020-08-18"
"PICKAWAY",3904909,4414,10248,"Scioto Elementary School","PK","5",0,"1",0,610,"Teays Valley Local School District","Public","Ashville","OH",4414,"2020-08-17","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-02","2020-08-18"
"PICKAWAY",3904909,4414,10248,"Teays Valley High School","9","12",0,"3",0,1135,"Teays Valley Local School District","Public","Ashville","OH",4414,"2020-08-17","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-02","2020-08-18"
"PICKAWAY",3904909,4414,10248,"Teays Valley East Middle School","6","8",0,"2",0,468,"Teays Valley Local School District","Public","Ashville","OH",4414,"2020-08-17","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-02","2020-08-18"
"PICKAWAY",3904909,4414,10248,"Walnut Elementary School","PK","5",0,"1",0,467,"Teays Valley Local School District","Public","Ashville","OH",4414,"2020-08-17","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-02","2020-08-18"
"PICKAWAY",3904909,4414,10248,"Teays Valley West Middle School","6","8",0,"2",0,454,"Teays Valley Local School District","Public","Ashville","OH",4414,"2020-08-17","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-02","2020-08-18"
"PICKAWAY",3904909,4414,10248,"South Bloomfield Elementary","KG","5",0,"1",0,431,"Teays Valley Local School District","Public","Ashville","OH",4414,"2020-08-17","Hybrid","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-02","2020-08-18"
"PICKAWAY",3904910,1600,10248,"Westfall High School","9","12",0,"3",0,422,"Westfall Local School District","Public","Williamsport","OH",1600,"2020-08-26","Other","Yes","Unknown","Yes","Yes","Unknown","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"PICKAWAY",3904910,1600,10248,"Westfall Middle School","6","8",0,"2",0,336,"Westfall Local School District","Public","Williamsport","OH",1600,"2020-08-26","Other","Yes","Unknown","Yes","Yes","Unknown","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"PICKAWAY",3904910,1600,10248,"Westfall Elementary School","PK","5",0,"1",0,625,"Westfall Local School District","Public","Williamsport","OH",1600,"2020-08-26","Other","Yes","Unknown","Yes","Yes","Unknown","Required for all students","Unknown","Unknown","Never closed","Yes","2020-10-01","2020-08-26"
"PIKE",3904912,950,5135,"Eastern High School","9","12",0,"3",0,187,"Eastern Local School District","Public","Beaver","OH",950,"2020-08-24","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-14","2020-08-26"
"PIKE",3904912,950,5135,"Eastern Primary Elementary School","PK","2",0,"1",0,214,"Eastern Local School District","Public","Beaver","OH",950,"2020-08-24","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-14","2020-08-26"
"PIKE",3904912,950,5135,"Eastern Intermediate Elementary School","3","5",0,"1",0,191,"Eastern Local School District","Public","Beaver","OH",950,"2020-08-24","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-14","2020-08-26"
"PIKE",3904912,950,5135,"Eastern Middle School","6","8",0,"2",0,207,"Eastern Local School District","Public","Beaver","OH",950,"2020-08-24","Hybrid","Yes","Pending","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-09-14","2020-08-26"
"PIKE",3904913,1300,5135,"Jasper Elementary School","PK","3",0,"1",0,385,"Scioto Valley Local School District","Public","Piketon","OH",1300,"2020-08-24","On Premises","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-08-26"
"PIKE",3904913,1300,5135,"Zahns Middle School","4","6",0,"2",0,303,"Scioto Valley Local School District","Public","Piketon","OH",1300,"2020-08-24","On Premises","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-08-26"
"PIKE",3904913,1300,5135,"Piketon Jr/Sr High School","7","12",0,"3",0,492,"Scioto Valley Local School District","Public","Piketon","OH",1300,"2020-08-24","On Premises","Yes","Unknown","Unknown","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-08-26"
"PIKE",3904914,2085,5135,"Waverly Primary School","PK","2",0,"1",0,423,"Waverly City School District","Public","Waverly","OH",2085,"2020-09-08","Online Only","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2021-01-12","2020-09-09"
"PIKE",3904914,2085,5135,"Waverly Junior High School","6","8",0,"2",0,440,"Waverly City School District","Public","Waverly","OH",2085,"2020-09-08","Online Only","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2021-01-12","2020-09-09"
"PIKE",3904914,2085,5135,"Waverly High School","9","12",0,"3",0,459,"Waverly City School District","Public","Waverly","OH",2085,"2020-09-08","Online Only","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2021-01-12","2020-09-09"
"PIKE",3904914,2085,5135,"Waverly Intermediate School","KG","5",0,"1",0,457,"Waverly City School District","Public","Waverly","OH",2085,"2020-09-08","Online Only","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2021-01-12","2020-09-09"
"PIKE",3904915,800,5135,"Western Elementary School","4","6",0,"2",0,166,"Western Local School District","Public","Latham","OH",800,"2020-08-31","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-11","2020-09-02"
"PIKE",3904915,800,5135,"Western High School","7","12",0,"3",0,307,"Western Local School District","Public","Latham","OH",800,"2020-08-31","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-11","2020-09-02"
"PIKE",3904915,800,5135,"Western Primary","PK","3",0,"1",0,252,"Western Local School District","Public","Latham","OH",800,"2020-08-31","On Premises","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2021-01-11","2020-09-02"
"PORTAGE",3904416,3552,20789,"Davey Elementary School","PK","5",0,"1",0,476,"Kent City School District","Public","Kent","OH",3552,"2020-09-01","Hybrid","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-09-02"
"PORTAGE",3904416,3552,20789,"Holden Elementary School","KG","5",0,"1",0,261,"Kent City School District","Public","Kent","OH",3552,"2020-09-01","Hybrid","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-09-02"
"PORTAGE",3904416,3552,20789,"Longcoy Elementary School","KG","5",0,"1",0,267,"Kent City School District","Public","Kent","OH",3552,"2020-09-01","Hybrid","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-09-02"
"PORTAGE",3904416,3552,20789,"Theodore Roosevelt High School","9","12",0,"3",0,1283,"Kent City School District","Public","Kent","OH",3552,"2020-09-01","Hybrid","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-09-02"
"PORTAGE",3904416,3552,20789,"Walls Elementary School","KG","5",0,"1",0,416,"Kent City School District","Public","Kent","OH",3552,"2020-09-01","Hybrid","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-09-02"
"PORTAGE",3904416,3552,20789,"Stanton Middle School","6","9",0,"2",0,674,"Kent City School District","Public","Kent","OH",3552,"2020-09-01","Hybrid","Yes","Unknown","Yes","Unknown","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-16","2020-09-02"
"PORTAGE",3904468,2381,20789,"Brown Middle School","5","8",0,"2",0,478,"Ravenna School District","Public","Ravenna","OH",2381,"2020-09-19","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for middle/high school students only","Yes","Yes","Unknown","Pending","2020-11-17","2020-10-20"
"PORTAGE",3904468,2381,20789,"Carlin Elementary School","1","5",0,"1",0,257,"Ravenna School District","Public","Ravenna","OH",2381,"2020-09-19","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for middle/high school students only","Yes","Yes","Unknown","Pending","2020-11-17","2020-10-20"
"PORTAGE",3904468,2381,20789,"Ravenna High School","9","12",0,"3",0,598,"Ravenna School District","Public","Ravenna","OH",2381,"2020-09-19","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for middle/high school students only","Yes","Yes","Unknown","Pending","2020-11-17","2020-10-20"
"PORTAGE",3904468,2381,20789,"West Main Elementary School","1","5",0,"1",0,377,"Ravenna School District","Public","Ravenna","OH",2381,"2020-09-19","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for middle/high school students only","Yes","Yes","Unknown","Pending","2020-11-17","2020-10-20"
"PORTAGE",3904468,2381,20789,"West Park Elementary School","KG","KG",0,"1",0,184,"Ravenna School District","Public","Ravenna","OH",2381,"2020-09-19","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for middle/high school students only","Yes","Yes","Unknown","Pending","2020-11-17","2020-10-20"
"PORTAGE",3904468,2381,20789,"Willyard Elementary School","1","5",0,"1",0,294,"Ravenna School District","Public","Ravenna","OH",2381,"2020-09-19","Hybrid","Yes","No","Yes","Yes","Required for all staff","Required for middle/high school students only","Yes","Yes","Unknown","Pending","2020-11-17","2020-10-20"
"PORTAGE",3904566,515,20789,"Katherine Thomas Elementary School","PK","5",0,"1",0,203,"Windham Exempted Village School District","Public","Windham","OH",515,"2020-08-31","Unknown","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-29","2020-09-02"
"PORTAGE",3904566,515,20789,"Windham High School","9","12",0,"3",0,151,"Windham Exempted Village School District","Public","Windham","OH",515,"2020-08-31","Unknown","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-29","2020-09-02"
"PORTAGE",3904566,515,20789,"Windham Junior High School","6","8",0,"2",0,149,"Windham Exempted Village School District","Public","Windham","OH",515,"2020-08-31","Unknown","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-10-29","2020-09-02"
"PORTAGE",3904917,3113,20789,"Aurora High School","9","12",0,"3",0,991,"Aurora City School District","Public","Aurora","OH",3113,"2020-08-28","Hybrid","Yes","No","Unknown","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-14","2020-09-02"
"PORTAGE",3904917,3113,20789,"Harmon Middle School","6","8",0,"2",0,677,"Aurora City School District","Public","Aurora","OH",3113,"2020-08-28","Hybrid","Yes","No","Unknown","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-14","2020-09-02"
"PORTAGE",3904917,3113,20789,"Craddock Elementary School","1","2",0,"1",0,401,"Aurora City School District","Public","Aurora","OH",3113,"2020-08-28","Hybrid","Yes","No","Unknown","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-14","2020-09-02"
"PORTAGE",3904917,3113,20789,"Leighton Elementary School","3","5",0,"1",0,639,"Aurora City School District","Public","Aurora","OH",3113,"2020-08-28","Hybrid","Yes","No","Unknown","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-14","2020-09-02"
"PORTAGE",3904917,3113,20789,"Miller Elementary School","PK","KG",0,"1",0,246,"Aurora City School District","Public","Aurora","OH",3113,"2020-08-28","Hybrid","Yes","No","Unknown","Unknown","Required for all staff","Required for all students","Yes","Unknown","Never closed","Yes","2020-10-14","2020-09-02"
"PORTAGE",3904918,1730,20789,"Crestwood High School","9","12",0,"3",0,491,"Crestwood Local School District","Public","Mantua","OH",1730,"2020-09-08","Online Only","Unknown","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-12-18","2020-09-09"
"PORTAGE",3904918,1730,20789,"Crestwood Middle School","6","8",0,"2",0,384,"Crestwood Local School District","Public","Mantua","OH",1730,"2020-09-08","Online Only","Unknown","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-12-18","2020-09-09"
"PORTAGE",3904918,1730,20789,"Crestwood Primary School","PK","2",0,"1",0,404,"Crestwood Local School District","Public","Mantua","OH",1730,"2020-09-08","Online Only","Unknown","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-12-18","2020-09-09"
"PORTAGE",3904918,1730,20789,"Crestwood Intermediate School","3","5",0,"1",0,420,"Crestwood Local School District","Public","Mantua","OH",1730,"2020-09-08","Online Only","Unknown","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-12-18","2020-09-09"
"PORTAGE",3904919,2010,20789,"Brimfield Elementary School","KG","5",0,"1",0,529,"Field Local School District","Public","Mogadore","OH",2010,"2020-09-16","Hybrid","Yes","No","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-15","2020-10-20"
"PORTAGE",3904919,2010,20789,"Field High School","9","12",0,"3",0,489,"Field Local School District","Public","Mogadore","OH",2010,"2020-09-16","Hybrid","Yes","No","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-15","2020-10-20"
"PORTAGE",3904919,2010,20789,"Field Middle School","6","8",0,"2",0,477,"Field Local School District","Public","Mogadore","OH",2010,"2020-09-16","Hybrid","Yes","No","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-15","2020-10-20"
"PORTAGE",3904919,2010,20789,"Suffield Elementary School","KG","5",0,"1",0,409,"Field Local School District","Public","Mogadore","OH",2010,"2020-09-16","Hybrid","Yes","No","Yes","No","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-15","2020-10-20"
"PORTAGE",3904920,1490,20789,"James A Garfield Elementary School","PK","6",0,"1",0,748,"James A Garfield Local School District","Public","Garrettsville","OH",1490,"2020-09-08","Hybrid","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-09-11","2020-09-09"
"PORTAGE",3904920,1490,20789,"James A Garfield High School","9","12",0,"3",0,425,"James A Garfield Local School District","Public","Garrettsville","OH",1490,"2020-09-08","Hybrid","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-09-11","2020-09-09"
"PORTAGE",3904920,1490,20789,"James A Garfield Middle School","7","8",0,"2",0,242,"James A Garfield Local School District","Public","Garrettsville","OH",1490,"2020-09-08","Hybrid","Yes","Yes","Yes","No","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-09-11","2020-09-09"
"PORTAGE",3904921,1162,20789,"Rootstown Elementary School","KG","5",0,"1",0,540,"Rootstown Local School District","Public","Rootstown","OH",1162,"2020-09-08","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-19","2020-09-09"
"PORTAGE",3904921,1162,20789,"Rootstown/Ward Davis Bldg High School","9","12",0,"3",0,331,"Rootstown Local School District","Public","Rootstown","OH",1162,"2020-09-08","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-19","2020-09-09"
"PORTAGE",3904921,1162,20789,"Rootstown/Mabel Schnee Bldg Middle School","6","8",0,"2",0,286,"Rootstown Local School District","Public","Rootstown","OH",1162,"2020-09-08","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Unknown","Yes","2020-10-19","2020-09-09"
"PORTAGE",3904922,1508,20789,"Southeast Intermediate Elementary School","3","5",0,"1",0,356,"Southeast Local School District","Public","Ravenna","OH",1477,"2020-09-09","Hybrid","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"PORTAGE",3904922,1508,20789,"Southeast High School","9","12",0,"3",0,462,"Southeast Local School District","Public","Ravenna","OH",1477,"2020-09-09","Hybrid","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"PORTAGE",3904922,1508,20789,"Southeast Primary Elementary School","PK","2",0,"1",0,343,"Southeast Local School District","Public","Ravenna","OH",1477,"2020-09-09","Hybrid","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"PORTAGE",3904922,1508,20789,"Southeast Junior High School","6","8",0,"2",0,347,"Southeast Local School District","Public","Ravenna","OH",1477,"2020-09-09","Hybrid","Yes","Unknown","Pending","Pending","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-19","2020-09-09"
"PORTAGE",3904923,2228,20789,"Campus Intermediate Elementary School","2","3",0,"1",0,661,"Streetsboro City Schools","Public","Streetsboro","OH",2228,"2020-09-01","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-12","2020-09-02"
"PORTAGE",3904923,2228,20789,"Streetsboro High School","8","12",0,"3",0,600,"Streetsboro City Schools","Public","Streetsboro","OH",2228,"2020-09-01","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-12","2020-09-02"
"PORTAGE",3904923,2228,20789,"Streetsboro Middle School","7","8",0,"2",0,337,"Streetsboro City Schools","Public","Streetsboro","OH",2228,"2020-09-01","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-12","2020-09-02"
"PORTAGE",3904923,2228,20789,"Wait Primary Elementary School","PK","1",0,"1",0,NA,"Streetsboro City Schools","Public","Streetsboro","OH",2228,"2020-09-01","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-12","2020-09-02"
"PORTAGE",3904923,2228,20789,"Henry Defer Intermediate Elementary School","4","7",0,"2",0,542,"Streetsboro City Schools","Public","Streetsboro","OH",2228,"2020-09-01","Hybrid","Yes","Unknown","Yes","Yes","Required for all staff","Required for all students","Unknown","Yes","Never closed","Yes","2021-01-12","2020-09-02"
"PORTAGE",3904924,1100,20789,"Waterloo High School","9","12",0,"3",0,331,"Waterloo Local School District","Public","Atwater","OH",1100,"2020-09-08","Other","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-23","2020-09-09"
"PORTAGE",3904924,1100,20789,"Waterloo Middle School","6","8",0,"2",0,261,"Waterloo Local School District","Public","Atwater","OH",1100,"2020-09-08","Other","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-23","2020-09-09"
"PORTAGE",3904924,1100,20789,"Waterloo Elementary School","PK","5",0,"1",0,473,"Waterloo Local School District","Public","Atwater","OH",1100,"2020-09-08","Other","Yes","Yes","Yes","Yes","Required for all staff","Required for all students","Yes","Yes","Never closed","Yes","2020-10-23","2020-09-09"
"PREBLE",3904393,2135,6610,"William Bruce Elementary School","3","5",0,"1",0,484,"Eaton Community Schools","Public","Eaton","OH",2135,"2020-08-31","Hybrid","Yes","No","Pending","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-09-09","2020-09-02"
"PREBLE",3904393,2135,6610,"Eaton Middle School","6","8",0,"2",0,476,"Eaton Community Schools","Public","Eaton","OH",2135,"2020-08-31","Hybrid","Yes","No","Pending","Yes","Required for all staff","Required for all students","Yes","Yes","Closed indefinitely","Yes","2020-09-09","2020-09-02"
