"","county","date","R.deaths","R.deaths.q2.5","R.deaths.q97.5","R.cases","R.cases.q2.5","R.cases.q97.5"
"10005","GALLIA","2020-08-25",13.5041907799177,5.42938508166796,25.1939469550674,2.34140896510687,1.75893847676265,3.00590537907419
"10006","GALLIA","2020-08-26",11.6364834285191,4.67846985869247,21.7094790068877,2.23722463293137,1.68067199992316,2.87215333098323
"10007","GALLIA","2020-08-27",10.0238608118476,4.03011192892027,18.700907125381,2.12520892429038,1.59652235205442,2.72834734656846
"10008","GALLIA","2020-08-28",8.63608643878753,3.4721546547222,16.1118209290817,2.01210133686159,1.51155245123522,2.58313960604424
"10009","GALLIA","2020-08-29",7.44740807436192,2.9942443020107,13.8941760403179,1.90291902572143,1.42953133877334,2.44297114284671
"10010","GALLIA","2020-08-30",6.43588056158429,2.58755777950253,12.007030715149,1.83417683073208,1.38175300339137,2.34969011702599
"10011","GALLIA","2020-08-31",5.58133408154678,2.24398577389912,10.4127553498512,1.77045786724727,1.33738484627043,2.26334258752038
"10012","GALLIA","2020-09-01",4.86420970928496,1.95566458295083,9.07486004835573,1.74250972150009,1.32316068716389,2.21869891471599
"10013","GALLIA","2020-09-02",3.65614257778047,1.34173988865967,7.11018095448223,1.71730999189273,1.31048844099092,2.1782846898326
"10014","GALLIA","2020-09-03",2.69090097893475,0.87372822329138,5.51182019849817,1.64001105956799,1.25150121224902,2.08023653218004
"10015","GALLIA","2020-09-04",2.39515730425389,0.777701057129783,4.90604318461142,1.49148244933818,1.12963424196333,1.90283482671293
"10016","GALLIA","2020-09-05",1.28966348383299,0.265959615121297,3.10580528905404,1.30631596979654,0.975619248353338,1.68453416954325
"10017","GALLIA","2020-09-06",0.778094726769193,0.0942308812048149,2.16763317096399,1.11365925406812,0.81533854179532,1.45776883901399
"10018","GALLIA","2020-09-07",0.710221633926935,0.0860111347798794,1.97855083638542,1.00817923063218,0.729624308182392,1.33107321893264
"10019","GALLIA","2020-09-08",0.653901766473632,0.0791905375481013,1.82165372774804,0.913357679169069,0.652516116776166,1.21737526445645
"10020","GALLIA","2020-09-09",0.607345012311111,0.0735522986295748,1.69195491193145,0.850039978306379,0.601538880461001,1.14083476577159
"10021","GALLIA","2020-09-10",0.569133253117972,0.0689246773165419,1.58550376414915,0.815607305530563,0.574262811901,1.0986268868928
"10022","GALLIA","2020-09-11",0.538134122766024,0.0651705388175241,1.49914571427401,0.764494391704536,0.53249835495176,1.03778130564961
"10023","GALLIA","2020-09-12",0.513433454227997,0.0621791732644495,1.43033405596817,0.717922288044549,0.494184669369261,0.982780181758072
"10024","GALLIA","2020-09-13",0.988574639948342,0.269353317331202,2.16677595456233,0.674931224057032,0.458583021242276,0.932425441401396
"10025","GALLIA","2020-09-14",0.960177752721179,0.261616121304288,2.10453513839952,0.634703483818432,0.425070884402421,0.885691416125715
"10026","GALLIA","2020-09-15",0.94067985965917,0.25630360167755,2.06179930020971,0.596531690036217,0.393118142585318,0.84168465296174
"10027","GALLIA","2020-09-16",0.929236261269043,0.253185606268779,2.03671701221303,0.582184431671627,0.380302199640267,0.826364487931036
"10028","GALLIA","2020-09-17",1.15636966809712,0.375470083620285,2.36861249947275,0.569425852019782,0.368502387830288,0.8133701099213
"10029","GALLIA","2020-09-18",1.15944798452659,0.376469604585831,2.37491786960944,0.581147117701322,0.376087772962909,0.830112811577704
"10030","GALLIA","2020-09-19",1.1699255697857,0.379871647999725,2.39637929331649,0.594803520255804,0.384925476647502,0.849619670297708
"10031","GALLIA","2020-09-20",1.18691714087998,0.385388764883382,2.43118342973578,0.585780074462219,0.375320346760109,0.842334488405114
"10032","GALLIA","2020-09-21",0.967565746831624,0.263629101044671,2.1207282788505,0.576967867584319,0.36574813516893,0.835556446798885
"10033","GALLIA","2020-09-22",0.989170857202722,0.269515766466379,2.16808275443184,0.593921961155053,0.376495576153708,0.860109117716193
"10034","GALLIA","2020-09-23",1.01338306071826,0.276112777024074,2.22115150439207,0.612120863680143,0.388032119234592,0.886464502797115
"10035","GALLIA","2020-09-24",1.03916495349813,0.283137475075906,2.27766072795605,0.576493830902557,0.356858767532399,0.847950443213275
"10036","GALLIA","2020-09-25",1.06546481697951,0.29030330271077,2.3353052491656,0.595053839466411,0.368347705360439,0.875249898375046
"10037","GALLIA","2020-09-26",1.0912863136249,0.297338791483025,2.3919012772055,0.64381427466634,0.403474978272916,0.939404939744412
"10038","GALLIA","2020-09-27",0.557878526884723,0.0675616777559594,1.554150103632,0.634789321676789,0.392944595125418,0.933695831263577
"10039","GALLIA","2020-09-28",0.569092379796838,0.0689197273677302,1.58538989836437,0.718056870354374,0.455186460169672,1.03987948185892
"10040","GALLIA","2020-09-29",0.579053617503018,0.0701260794668395,1.61314013047998,0.741158163006191,0.469830698058984,1.07333443678636
"10041","GALLIA","2020-09-30",0.587677124116779,0.0711704261245585,1.63716368229561,0.863801056739519,0.564263528975497,1.22609688458563
"10042","GALLIA","2020-10-01",0.297522238941612,0.00753261091657974,1.09752367437369,1.02559993654406,0.691967970398855,1.42383483447161
"10043","GALLIA","2020-10-02",0.300698964821231,0.00761303865241865,1.10924223320237,1.01687517268946,0.681017262394018,1.4189895513163
"10044","GALLIA","2020-10-03",0.303555885827877,0.00768536962989121,1.11978107040581,1.18217485406401,0.813754774188076,1.61830609983063
"10045","GALLIA","2020-10-04",0.306328965157282,0.0077555779198783,1.13001062576868,1.34781240226072,0.948984314864355,1.8155096620278
"10046","GALLIA","2020-10-05",0.309285325745818,0.00783042648959118,1.14091628360269,1.47312207210825,1.05242000582272,1.96346120803508
"10047","GALLIA","2020-10-06",0.312706165595199,0.0079170346560428,1.15353534943888,1.66436427209712,1.21399872086998,2.1846795425577
"10048","GALLIA","2020-10-07",0.316872614333819,0.00802252000518358,1.1689048765874,1.76958778499257,1.3047543393102,2.30415210145835
"10049","GALLIA","2020-10-08",0.322056414039133,0.00815376245075173,1.18802728881457,1.85928989654469,1.38436345190868,2.40317836964095
"10050","GALLIA","2020-10-09",0.328515934090352,0.00831730333907915,1.21185567961495,1.96744674825518,1.48215014379455,2.52041684459888
"10051","GALLIA","2020-10-10",0.336496830472316,0.00851936214122023,1.24129624430379,2.02079738603633,1.53447617820174,2.57303641519999
"10052","GALLIA","2020-10-11",0.346236054635721,0.00876593794850529,1.27722306821918,2.08997163605519,1.60236926926971,2.64135509656308
"10053","GALLIA","2020-10-12",0.357967854006443,0.00906296139228343,1.32050026187762,2.07512353226332,1.59809797838667,2.61350030250347
"10054","GALLIA","2020-10-13",0.37193065432627,0.0094164688897038,1.37200734909933,2.0796998084297,1.61173878593116,2.60639720805778
"10055","GALLIA","2020-10-14",0.388374056651341,0.00983277979237837,1.43266507809201,1.98389881284665,1.53749433022359,2.48633399200866
"10056","GALLIA","2020-10-15",0.407565486702353,0.0103186647333538,1.50345995010226,1.86027674803207,1.43873790216057,2.33515003928855
"10057","GALLIA","2020-10-16",0.859592495452517,0.10410063908268,2.39467142309434,1.85031450452217,1.4396551283656,2.31171866781719
"10058","GALLIA","2020-10-17",0.910773295093128,0.110298871360808,2.53725200512463,1.71022038075516,1.32539730444767,2.14334473056929
"10059","GALLIA","2020-10-18",0.969369416202244,0.117395133470465,2.70049035058076,1.58164171574689,1.22067768481824,1.98864852782971
"10060","GALLIA","2020-10-19",1.03609088458604,0.125475412830782,2.88636446475793,1.51151000551751,1.16655151147391,1.90046969382876
"10061","GALLIA","2020-10-20",1.11157850984521,0.134617314457292,3.0966595289444,1.38214745272324,1.05968452663951,1.74679031785474
"10062","GALLIA","2020-10-21",1.19628625543935,0.144875815431013,3.33264020439483,1.30844733773527,1.00085853631151,1.65662074288815
"10063","GALLIA","2020-10-22",1.29033300569411,0.156265313195318,3.59463768164295,1.28477842830739,0.985032253943012,1.623733064612
"10064","GALLIA","2020-10-23",1.39332941790947,0.168738656542968,3.88156732134802,1.22595693341578,0.937759913274948,1.55217992135579
