"","geo_value","time_value","part_work_prop_7d","part_work_sample_size","full_work_prop_7d","full_work_sample_size","full_work_std","res_visit_by_pop","bar_visit_by_pop"
"29","39057",2020-01-22,0.104939286075953,784,0.0692208856013343,784,0.00190503887656326,778.482674507101,83.1409293067993
"30","39059",2020-01-22,0.091161913704559,245,0.0736211309275896,245,0.00371307731356535,689.427395839918,NA
"31","39061",2020-01-22,0.0980230853284075,4879,0.0766813152659288,4879,0.000874638055532354,692.01422941568,145.403246654194
"32","39063",2020-01-22,0.10646035531732,434,0.0723639342838587,434,0.00276306722982403,669.300398894309,NA
"33","39065",2020-01-22,0.0832892684935108,196,0.0570848420119523,196,0.00365045951532767,217.365052529888,NA
"34","39067",2020-01-22,0.0874674014952771,119,0.0780693242708768,119,0.00592997201829013,1328.90365448505,NA
"35","39069",2020-01-22,0.105567556716088,189,0.0897098450937617,189,0.00515888553495362,3.88168554273452,NA
"36","39071",2020-01-22,0.100939261671256,245,0.06720233082284,245,0.00307587481971666,397.147900153696,NA
"37","39073",2020-01-22,0.0892808047644017,161,0.0616679948454986,161,0.00398314753205207,166.491183116685,NA
"38","39075",2020-01-22,0.116615974035803,161,0.0778944522137843,161,0.00449877307716437,93.251403078878,NA
"39","39077",2020-01-22,0.085590818470043,336,0.065262751271404,336,0.00284204559772662,98.0022008508006,NA
"40","39079",2020-01-22,0.0965286760164759,210,0.0776007631950402,210,0.00408198933697461,110.334668884179,NA
"41","39081",2020-01-22,0.0802890145424604,469,0.0691518852139207,469,0.00245294532412571,774.139554346689,NA
"42","39083",2020-01-22,0.0996253968346996,322,0.0692582564609929,322,0.00299918601900065,267.103637504685,NA
"43","39085",2020-01-22,0.105872640526464,1084,0.0810360754768271,1084,0.00182044089981081,291.514462569376,3.32010823552848
"44","39087",2020-01-22,0.106346786850792,399,0.0929588846302842,399,0.00334480792245436,204.550168852829,NA
"45","39089",2020-01-22,0.105336846775887,784,0.0725879904851407,784,0.00193121436175342,352.080675470348,12.1751834974084
"46","39091",2020-01-22,0.1033201010002,273,0.061352428818288,273,0.00295837177421487,417.316665440507,NA
"47","39093",2020-01-22,0.0875345060741593,1414,0.0681715809323647,1414,0.00144638687471103,223.623238496221,NA
"48","39095",2020-01-22,0.0882427203538678,2776,0.0697029263876586,2776,0.00105138275010426,319.15251156961,123.972334594806
"49","39097",2020-01-22,0.10931251505883,196,0.0771574362575485,196,0.00399674504833593,282.425826028306,27.8077665456211
"50","39099",2020-01-22,0.0846649790598179,1512,0.0697842928129674,1512,0.00140492200345048,425.636690904087,NA
"51","39101",2020-01-22,0.0888795108782813,392,0.0626967612206777,392,0.00267883120811281,296.492438510452,NA
"52","39103",2020-01-22,0.109782722188068,770,0.0822966281440636,770,0.00211437343731989,233.770484851583,NA
"53","39105",2020-01-22,0.0946763910432907,161,0.0637167905859947,161,0.00405785087073091,157.62511493498,NA
"54","39107",2020-01-22,0.10416373574894,231,0.0832708999108302,231,0.00458116632309012,104.804828983205,NA
"55","39109",2020-01-22,0.102014710664902,602,0.0725214121030541,602,0.0024181316295711,526.565779140424,NA
"56","39111",2020-01-22,0.0840461621063682,112,0.0812206079925726,112,0.00605553805282547,NA,NA
"57","39113",2020-01-22,0.0880522506030668,2919,0.0632825846046872,2919,0.000891651194185555,571.654090381224,53.7698105434546
"58","39115",2020-01-22,0.0869073222335368,105,0.0605639237183463,105,0.00474592528875666,370.587087965672,66.2178567487032
"59","39117",2020-01-22,0.0945822009193598,161,0.0718782119875596,161,0.00408013048865207,69.0836921495625,NA
"60","39119",2020-01-22,0.100562794909627,525,0.0703981812054947,525,0.00228937567480856,621.618591975177,NA
"61","39121",2020-01-22,0.0941152277077118,84,0.0920143867867089,84,0.00736826446596808,NA,66.2178567487032
"62","39123",2020-01-22,0.0878774193518636,301,0.0785464526797762,301,0.00369511019274815,69.9946903047198,NA
"63","39125",2020-01-22,0.106154373612186,119,0.0664501255056921,119,0.00495405784969594,126.195229989998,NA
"64","39127",2020-01-22,0.0943052114004328,196,0.070208289366682,196,0.00367554233876046,34.2049210645238,NA
"65","39129",2020-01-22,0.101363498363036,250,0.0695112286205214,250,0.00316688810293029,375.062091738129,NA
"66","39131",2020-01-22,0.100815442327743,154,0.0743528337898212,154,0.00418136133091369,276.267806818973,NA
"67","39133",2020-01-22,0.101242143216442,707,0.0761983829647203,707,0.0022239133650199,230.638798764854,NA
"68","39135",2020-01-22,0.122852726445034,238,0.078045389161847,238,0.00376156286196231,413.433254576268,0
"69","39137",2020-01-22,0.102058426729781,189,0.093277315262579,189,0.00538143745053021,28.9379762708595,NA
"70","39139",2020-01-22,0.0940725309756194,665,0.0638561976274732,665,0.00195037219959809,495.651692095718,NA
"71","39141",2020-01-22,0.0989309412538608,434,0.0668558619967709,434,0.00247422833128803,705.713214044994,NA
"72","39143",2020-01-22,0.0890094310780881,413,0.068220564306057,413,0.00260049648523075,302.598637074079,NA
"73","39145",2020-01-22,0.0935382464407832,511,0.0715456187574636,511,0.00247567042530921,457.82958043334,NA
"74","39147",2020-01-22,0.0986784803924573,399,0.0693111921465803,399,0.0028502186097311,166.182449228444,NA
"75","39149",2020-01-22,0.106783187038125,273,0.0747213619553126,273,0.0036186030881256,419.588872479677,NA
"76","39151",2020-01-22,0.097047540499701,1932,0.0650545100631509,1932,0.00116305998717263,385.908796020776,33.921302578019
"77","39153",2020-01-22,0.0942473016480574,3157,0.0748996318830571,3157,0.00108539604671347,292.656648169918,23.6926721949568
"78","39155",2020-01-22,0.0886800700108026,1351,0.066380310493015,1351,0.00144502695721234,284.091447706824,NA
"79","39157",2020-01-22,0.102925371135667,539,0.0768169258534802,539,0.00245022255161091,476.581985412915,NA
"80","39159",2020-01-22,0.119887472777707,203,0.0880134889375939,203,0.0045307103957064,544.493339213655,NA
"81","39161",2020-01-22,0.120120753527077,196,0.0820386544762464,196,0.00470575595083339,73.8232001544347,NA
"82","39163",2020-01-22,0.103412078210121,84,0.0730133396383175,84,0.00642215579433847,102.525949417959,NA
"83","39165",2020-01-22,0.121942220802503,756,0.0866114917509113,756,0.00230658426460322,557.067650682354,42.8905500723005
"84","39167",2020-01-22,0.0979937499375246,329,0.0715651680630495,329,0.00301835843124439,341.576718130892,100.204119502691
"85","39169",2020-01-22,0.102715910164642,581,0.0759605019857526,581,0.00247194584090366,311.883943535946,NA
"86","39171",2020-01-22,0.0932879718655568,252,0.0625893355406299,252,0.0032873871856687,152.456196505847,NA
"87","39173",2020-01-22,0.10904664277287,630,0.0749712296458424,630,0.00229840656587207,336.879877827083,90.7370440463537
"88","39175",2020-01-22,0.0964350904103276,154,0.0766007767441933,154,0.00467785101677895,NA,NA
"89","39001",2020-01-23,0.0870500007189172,154,0.0660792156631539,154,0.00393813862420778,298.304511973521,NA
"90","39003",2020-01-23,0.0894056563181786,641,0.0643602739649225,641,0.00206751809995386,506.230460349835,NA
"91","39005",2020-01-23,0.104049777259023,308,0.0710357174707299,308,0.00301557369551786,255.479511058075,NA
"92","39007",2020-01-23,0.0782932783001719,651,0.0610145473995138,651,0.00192074967093354,125.909315847683,NA
"93","39009",2020-01-23,0.0904071825862712,336,0.0603780931711341,336,0.00277370180889938,421.242228807158,NA
"94","39011",2020-01-23,0.105369364545147,287,0.0761489459760356,287,0.00362695139308397,226.09849763259,NA
"95","39013",2020-01-23,0.0976635590048098,476,0.0813712825440358,476,0.00276017748613084,776.352766676197,NA
"96","39015",2020-01-23,0.107286753941887,224,0.0754142411657544,224,0.00370669947369018,732.249181193649,NA
"97","39017",2020-01-23,0.10595552660037,1869,0.0770368582892696,1869,0.00142063667650584,624.587868727292,42.116954403844
"98","39019",2020-01-23,0.103164564210598,175,0.0737823871149555,175,0.00427452697007526,103.014555238789,NA
"99","39021",2020-01-23,0.100890922186064,238,0.0732867738846101,238,0.00353731054418416,15.4765326669881,NA
"100","39023",2020-01-23,0.092086266673614,952,0.0667456807913447,952,0.00167908037382809,504.098007508407,NA
"101","39025",2020-01-23,0.113515991927244,819,0.0833939660673017,819,0.00212538280234608,663.31114742311,76.0320228990563
"102","39027",2020-01-23,0.101697334507782,224,0.0723978278432356,224,0.00379988310487229,507.633865328898,NA
"103","39029",2020-01-23,0.0957303656915364,658,0.0750650118118126,658,0.00218191521436095,88.6902801293475,NA
"104","39031",2020-01-23,0.0959624669512408,231,0.0665323507455888,231,0.00360920083130468,124.488984730828,NA
"105","39033",2020-01-23,0.0857704861088566,336,0.0622101150051182,336,0.00282950443287562,65.7012807031584,NA
"106","39035",2020-01-23,0.0866876670809813,8108,0.0717920813817582,8108,0.00062000998332802,273.113569121588,58.5890381058509
"107","39037",2020-01-23,0.114846381886447,364,0.065457466449408,364,0.00277132366294976,198.197353425945,NA
"108","39039",2020-01-23,0.0939793863216635,252,0.0702953846748843,252,0.0035390618815891,354.503874661923,NA
"109","39041",2020-01-23,0.13098998257104,616,0.0880877672974281,616,0.00262361822694387,630.268732562287,288.115246098439
"110","39043",2020-01-23,0.0907052913695886,483,0.0646884356301963,483,0.00229014729472644,560.625896154761,NA
"111","39045",2020-01-23,0.102252990549449,651,0.0721020753264851,651,0.00227785749717908,630.013296781565,31.3076147076217
"112","39047",2020-01-23,0.0931656609744545,182,0.0679243365231312,182,0.00387804361123459,500.96290259997,NA
"113","39049",2020-01-23,0.0912087895816518,6194,0.0655882124474522,6194,0.000673716167000459,471.440115285554,46.6873881664212
"114","39051",2020-01-23,0.108360987380881,217,0.0912111184868928,217,0.00459425697394839,87.4185814038092,NA
"115","39053",2020-01-23,0.103152379268119,175,0.0755227654135537,175,0.00425266798372534,720.379153604081,NA
"116","39055",2020-01-23,0.111267991663754,447,0.089518133554177,447,0.00321247541134589,73.0521421137966,21.5807035309351
"117","39057",2020-01-23,0.104240244323968,783,0.0674992014000985,783,0.00190784702274039,722.337577877379,42.7181393379424
"118","39059",2020-01-23,0.0895269477980234,245,0.0721123330387227,245,0.00360731743875487,602.253848735724,NA
"119","39061",2020-01-23,0.0972109840683733,4879,0.0764964982252386,4879,0.000877177578782329,698.369665452057,152.8592682056
"120","39063",2020-01-23,0.107141720688064,434,0.073648959630844,434,0.00282515329829358,598.700629069289,NA
"121","39065",2020-01-23,0.0825822308264202,196,0.0583262241251784,196,0.00364190421019718,181.137543774906,NA
"122","39067",2020-01-23,0.0853244618357823,119,0.0746643438091649,119,0.00533387777026068,1974.55024133392,NA
"123","39069",2020-01-23,0.103057099024861,189,0.0900482305933864,189,0.00527487891404763,10.6576065398758,NA
"124","39071",2020-01-23,0.0999293694647868,245,0.0681099324145153,245,0.00314675468404048,312.262986174521,NA
"125","39073",2020-01-23,0.0887642295250486,161,0.0612546715828511,161,0.0041509198511381,95.2578019235056,NA
"126","39075",2020-01-23,0.113099977582095,161,0.0792986215923973,161,0.00440898362768455,82.4834502589869,NA
"127","39077",2020-01-23,0.0861044117205281,336,0.0650120717404784,336,0.00283955921509167,73.3724036678082,NA
"128","39079",2020-01-23,0.0966313348728727,210,0.0783341999269479,210,0.004109520631556,136.040544284732,NA
"129","39081",2020-01-23,0.0799139181029426,469,0.0696673015784758,469,0.00245147741301093,631.167834850228,NA
"130","39083",2020-01-23,0.0994747744415804,322,0.0704610593415855,322,0.0030666142336617,220.617591023137,NA
"131","39085",2020-01-23,0.106650885979345,1083,0.0806885180955616,1083,0.00181859100908712,271.796647286854,21.5807035309351
"132","39087",2020-01-23,0.105583410748574,399,0.092248727844137,399,0.00336952593353134,197.677222037552,NA
"133","39089",2020-01-23,0.104346370782269,784,0.0735395778102046,784,0.00198382151014995,397.529771443599,31.3076147076217
"134","39091",2020-01-23,0.10329197311649,273,0.060884926351526,273,0.00294102532437149,443.221745660872,NA
"135","39093",2020-01-23,0.0873620448347913,1414,0.0667213837867542,1414,0.00142313147173864,226.001820669658,NA
"136","39095",2020-01-23,0.0878014585042572,2776,0.0696043278186666,2776,0.00106160021280141,332.818188101464,130.497194310322
"137","39097",2020-01-23,0.108075123907456,196,0.0775428374711841,196,0.00402212109045519,259.126330093854,65.4300389308732
"138","39099",2020-01-23,0.0856215137149016,1512,0.0705509975119328,1512,0.00143775430927771,407.716801455311,NA
"139","39101",2020-01-23,0.0894056170417342,392,0.0628295787350257,392,0.00278063436499569,257.33305983926,NA
"140","39103",2020-01-23,0.108936202292208,770,0.081967385231133,770,0.00214228421816862,279.709561045705,NA
"141","39105",2020-01-23,0.0957728617089514,161,0.0664868907915499,161,0.00420314896123617,144.489688690398,NA
"142","39107",2020-01-23,0.10465150367904,231,0.0819505037678323,231,0.00460390567015652,94.5366963315039,NA
"143","39109",2020-01-23,0.101640918016068,602,0.0738249512033936,602,0.00243963849365842,495.524758283217,NA
"144","39111",2020-01-23,0.0827394647643009,112,0.0818324089742379,112,0.00619075458270971,NA,NA
"145","39113",2020-01-23,0.0875992684770187,2919,0.0629890678385714,2919,0.000885817128176418,536.631165711587,53.5481972087702
"146","39115",2020-01-23,0.0830530763715299,105,0.0603850490670262,105,0.00439877617970228,156.036668617125,66.2178567487032
"147","39117",2020-01-23,0.0957058574076032,161,0.0717440710757558,161,0.00409769963091529,64.9494684295613,NA
"148","39119",2020-01-23,0.100387896561649,525,0.0707117724430008,525,0.00229242139197704,653.210894132998,NA
"149","39121",2020-01-23,0.0965160384690316,84,0.091216530050273,84,0.00787397440932542,NA,66.2178567487032
"150","39123",2020-01-23,0.0857915644855831,301,0.0779414178309915,301,0.00370118541741085,82.8919101260694,NA
"151","39125",2020-01-23,0.102834604530203,119,0.0689000281879271,119,0.00509921913704633,122.628907182747,NA
"152","39127",2020-01-23,0.0951420028278363,196,0.067063005626185,196,0.00347950693905025,24.7460870108107,NA
"153","39129",2020-01-23,0.104555585509839,250,0.0699827929180591,250,0.0032265097448091,393.842903940578,NA
"154","39131",2020-01-23,0.101972432738637,154,0.074460643119852,154,0.00422590843657875,349.026569318507,NA
"155","39133",2020-01-23,0.0985516118710115,707,0.0763372156924162,707,0.00222363327190248,295.112646539329,NA
"156","39135",2020-01-23,0.120520028421596,238,0.0780706108848854,238,0.00381567776325343,437.770111236454,0
"157","39137",2020-01-23,0.104466037081294,189,0.093142550315598,189,0.00532351615245693,48.2299604514324,NA
"158","39139",2020-01-23,0.0916972340007638,665,0.0638225632034358,665,0.00196858538700962,482.748853103487,NA
"159","39141",2020-01-23,0.0986563653397606,434,0.067016936935925,434,0.00250405983878194,737.160372630279,NA
"160","39143",2020-01-23,0.0897294935424955,413,0.0702874323608742,413,0.00277096299508077,331.065956299323,NA
"161","39145",2020-01-23,0.0926833763460948,511,0.0717369292702884,511,0.00250918059142802,620.548786212218,NA
"162","39147",2020-01-23,0.100358777367059,399,0.0698449657399092,399,0.00284505989211923,82.7436998158492,NA
"163","39149",2020-01-23,0.104292300536004,273,0.0755190112701478,273,0.00371375204759886,395.940148837058,NA
"164","39151",2020-01-23,0.0962710426013747,1932,0.0662488653826521,1932,0.00120307226355787,401.940924346841,16.9606512890095
"165","39153",2020-01-23,0.0931699895805198,3157,0.0753159040199149,3157,0.00109566289237074,283.583537187706,54.1546793027585
"166","39155",2020-01-23,0.088248473352032,1351,0.0676640577260883,1351,0.00147731175708229,291.513110577597,NA
"167","39157",2020-01-23,0.103265736901353,539,0.0776617489334613,539,0.00252229664480354,553.077065789215,NA
"168","39159",2020-01-23,0.119473645714614,203,0.0897146729613239,203,0.00475386571310262,573.059373883045,NA
"169","39161",2020-01-23,0.118168225420031,196,0.0817922082940104,196,0.00475788828087478,72.8899112603727,NA
"170","39163",2020-01-23,0.103032005386835,84,0.0770637922351819,84,0.00707699144553836,85.0077245209693,NA
"171","39165",2020-01-23,0.1202649110718,756,0.0865899972307651,756,0.00229781883713913,620.6511578054,21.4904516184404
"172","39167",2020-01-23,0.097745509109088,329,0.0719113330810216,329,0.00305561445836404,347.041945620986,51.9576915939878
"173","39169",2020-01-23,0.102676395717281,581,0.0761137354886466,581,0.00248827747695486,362.784267860517,NA
"174","39171",2020-01-23,0.0906552913666211,252,0.0596704380852958,252,0.00309328195320944,149.155262793461,NA
"175","39173",2020-01-23,0.109482209643692,630,0.0742256077317359,630,0.00231112295686197,325.557257094605,93.3295310191066
"176","39175",2020-01-23,0.0992409798390121,154,0.0774423900557331,154,0.00479394097437982,NA,NA
"177","39001",2020-01-24,0.0839944479580229,154,0.0646830558778894,154,0.00386022060277728,334.806071781896,NA
"178","39003",2020-01-24,0.0881776393876404,640,0.0632125936339443,640,0.00200392803093939,1000.73597893498,NA
"179","39005",2020-01-24,0.105438383817699,308,0.0709836042155503,308,0.0030572286047058,434.003974568488,NA
"180","39007",2020-01-24,0.0792913034230144,651,0.0627933244830631,651,0.00199070542500408,217.610942302253,NA
"181","39009",2020-01-24,0.0916460277982788,336,0.0607963393060296,336,0.00279097197929609,761.141130672244,NA
"182","39011",2020-01-24,0.10874732696056,287,0.0794094267322484,287,0.00369462387503307,316.695547420069,NA
"183","39013",2020-01-24,0.0954333373375247,476,0.0806301852266397,476,0.00277463572428353,942.72121402045,NA
"184","39015",2020-01-24,0.1060731470717,224,0.0745896975280253,224,0.00368429335942221,841.072825686993,NA
"185","39017",2020-01-24,0.105808118780079,1869,0.0772025183350691,1869,0.00143043626581815,1002.99635142402,65.2936603973475
"186","39019",2020-01-24,0.102446988343963,175,0.0745998861476393,175,0.00422297484485447,136.315513296369,NA
"187","39021",2020-01-24,0.102627303518225,238,0.0736197692550108,238,0.00354617169410714,25.4763448638053,NA
"188","39023",2020-01-24,0.0914038642728542,952,0.0671550760181302,952,0.00169829586249286,741.326876889262,NA
"189","39025",2020-01-24,0.113840657503752,819,0.0846615241643606,819,0.00214417647787624,1075.60296582085,147.591573862874
"190","39027",2020-01-24,0.103599114360636,224,0.074125852603384,224,0.00386168650266166,608.465249538063,NA
"191","39029",2020-01-24,0.093565604079558,658,0.0739886384179559,658,0.00219181702918684,203.737588045391,NA
"192","39031",2020-01-24,0.0963976112108601,231,0.0682707182432783,231,0.00377502144450011,203.67854466617,NA
"193","39033",2020-01-24,0.0869115660908754,336,0.0638690063639637,336,0.00292018263467565,108.08552017459,NA
"194","39035",2020-01-24,0.085881083123143,8107,0.0723630212721823,8107,0.000631946240730343,408.093501705273,129.814927567866
"195","39037",2020-01-24,0.112514747645067,364,0.0679610768101346,364,0.00282381788359235,311.767989576773,NA
"196","39039",2020-01-24,0.0932528036638969,252,0.0710010278735753,252,0.0035521376314368,674.01861329212,NA
"197","39041",2020-01-24,0.130290714409989,616,0.0888494515240323,616,0.00264727868124895,942.050290339777,912.364945978391
"198","39043",2020-01-24,0.0910557882355314,483,0.0656589821813074,483,0.00231143424038585,1103.84324328335,NA
"199","39045",2020-01-24,0.103746716004151,651,0.0753749290324224,651,0.00233692317851584,999.224277339222,41.7434862768289
"200","39047",2020-01-24,0.0930296445466874,182,0.07290124985776,182,0.00401632974794411,765.845472720693,NA
"201","39049",2020-01-24,0.0906646711767273,6195,0.0664935274988368,6195,0.000685174627598976,638.650574730762,61.3825239742313
"202","39051",2020-01-24,0.111183652304755,217,0.0930701310756619,217,0.0045988345968434,130.29928553621,NA
"203","39053",2020-01-24,0.101924028158382,175,0.0774481972392878,175,0.00435146336125806,920.650242078255,NA
"204","39055",2020-01-24,0.111526015067748,447,0.0933951353607515,447,0.00330772097512454,107.197491066691,29.8809741197563
"205","39057",2020-01-24,0.104082141479298,783,0.0668024276997107,783,0.00188915924555718,1097.54913849285,96.5597263439627
"206","39059",2020-01-24,0.0895434319476961,245,0.0718863317370468,245,0.00362328897021399,687.844683390184,NA
"207","39061",2020-01-24,0.0969330772217181,4879,0.077641275049024,4879,0.000887658342530961,963.978653242831,283.580062276598
"208","39063",2020-01-24,0.108665507236515,434,0.0742919712410199,434,0.00287879598109122,1131.51425121327,NA
"209","39065",2020-01-24,0.0828922365334297,196,0.060016699903905,196,0.0037541516007681,326.047578794832,NA
"210","39067",2020-01-24,0.0801497132880615,119,0.0698937811044258,119,0.00497902402274774,2394.53394345891,NA
"211","39069",2020-01-24,0.104645410897149,189,0.0948371097563212,189,0.00538751325070629,5.20330714270306,NA
"212","39071",2020-01-24,0.0985442145317534,245,0.0692603864677043,245,0.00323021463377001,523.540257831228,NA
"213","39073",2020-01-24,0.0897930727737716,161,0.0621288894921504,161,0.00419327908636653,139.959716807083,NA
"214","39075",2020-01-24,0.11131488390578,161,0.0786454411254648,161,0.00461745035839123,128.435604536093,NA
"215","39077",2020-01-24,0.082771975977225,336,0.0647383592260839,336,0.00280558196356171,148.092862377454,NA
"216","39079",2020-01-24,0.0988853838930657,210,0.0771721375145694,210,0.00411604745008719,185.674867361544,NA
"217","39081",2020-01-24,0.0794689897169719,469,0.071102546698051,469,0.00252859772070439,833.420511211075,NA
"218","39083",2020-01-24,0.0987297547396528,322,0.0703489176431781,322,0.00308842258890418,500.62787026039,NA
"219","39085",2020-01-24,0.107375598808529,1084,0.0826694546631357,1084,0.00183093036072,425.468292161303,29.8809741197563
"220","39087",2020-01-24,0.103653037256943,399,0.0943559373271656,399,0.00351744620262049,327.621070598515,NA
"221","39089",2020-01-24,0.105407307030509,784,0.0748374873066661,784,0.00199076284850009,644.49989789719,41.7434862768289
"222","39091",2020-01-24,0.104774517502392,273,0.0629575724320766,273,0.00304212961308631,651.686756886944,NA
"223","39093",2020-01-24,0.0879217558644241,1414,0.067391276490722,1414,0.0014345700933992,362.860892482863,NA
"224","39095",2020-01-24,0.0881327391417902,2776,0.0703271406177489,2776,0.00107158510491491,478.096032502395,219.670277089043
"225","39097",2020-01-24,0.109291399526412,196,0.0806462953489755,196,0.00416759816069778,372.157327393464,78.5160467170478
"226","39099",2020-01-24,0.0839377242052518,1512,0.070721961015476,1512,0.00147591574762659,712.440807379707,NA
"227","39101",2020-01-24,0.0875611939731593,392,0.0646247278082488,392,0.00284355444242033,486.695134913383,NA
"228","39103",2020-01-24,0.10993258123228,770,0.0854199539465936,770,0.00220132602532961,426.471013918018,NA
"229","39105",2020-01-24,0.0927327944873594,161,0.0647995116836843,161,0.00401245086143466,236.437672402469,NA
"230","39107",2020-01-24,0.106487192640691,231,0.0824494186819149,231,0.00452452043102281,131.367996876653,NA
"231","39109",2020-01-24,0.101897285233621,602,0.0763956064986045,602,0.00247991073803634,811.311783599188,NA
"232","39111",2020-01-24,0.0798295514486204,112,0.0827830283811208,112,0.0061618205980288,NA,NA
"233","39113",2020-01-24,0.0886634182184309,2919,0.0635188371800217,2919,0.000897073634249637,827.941520857758,86.1615566041618
"234","39115",2020-01-24,0.0797823879581285,105,0.0613929344573139,105,0.00444097062758575,253.559586502828,220.726189162344
"235","39117",2020-01-24,0.0943334408065532,161,0.0717502793945108,161,0.00403284247018052,105.765313193161,NA
"236","39119",2020-01-24,0.0989881650022944,525,0.0711087669816758,525,0.00229953481066412,1043.13507217467,NA
"237","39121",2020-01-24,0.0978864310621547,84,0.0905184732467777,84,0.0075740061653644,NA,220.726189162344
"238","39123",2020-01-24,0.0900802912670035,301,0.0797031627170574,301,0.00373952702591819,102.491290008975,NA
"239","39125",2020-01-24,0.102620439078622,119,0.0749083111218633,119,0.0054808669606412,312.353980692469,NA
"240","39127",2020-01-24,0.0900003180827264,196,0.0688558623849956,196,0.00362210265239179,18.7526492369566,NA
"241","39129",2020-01-24,0.10240692385353,250,0.0696865869967563,250,0.00327125559682666,525.698413064183,NA
"242","39131",2020-01-24,0.101578772383441,154,0.0734707211975228,154,0.00415538532878515,570.762828256476,NA
"243","39133",2020-01-24,0.0998856014777549,707,0.079797468380791,707,0.00228364747670095,408.362114159197,NA
"244","39135",2020-01-24,0.117302845651901,238,0.0774077069433405,238,0.00371037297717866,568.606761120159,0
"245","39137",2020-01-24,0.105905425844502,189,0.0910427602890505,189,0.00516701675691953,57.8759525417189,NA
"246","39139",2020-01-24,0.0910882226001426,665,0.0645060108182688,665,0.0020353671310854,820.674163962249,NA
"247","39141",2020-01-24,0.097699012000171,434,0.0689262351727275,434,0.00256246978354336,1239.7808586657,NA
"248","39143",2020-01-24,0.0899480721307832,413,0.069675511001068,413,0.00276361698055634,419.140811458837,NA
"249","39145",2020-01-24,0.0940849766791228,511,0.0728720871917609,511,0.00258072456440681,935.280854576222,NA
"250","39147",2020-01-24,0.100581557389047,399,0.0701022224756059,399,0.00288823858113525,160.476242144881,NA
"251","39149",2020-01-24,0.103480653909635,273,0.0788300324812103,273,0.00386073112155889,620.602448474403,NA
"252","39151",2020-01-24,0.0987995037000958,1932,0.0705588446209463,1932,0.00126257196926317,656.352064357206,0
"253","39153",2020-01-24,0.0954656637282067,3157,0.0781409115061988,3157,0.0011206264449184,445.966113121457,71.0780165848705
"254","39155",2020-01-24,0.0879509015597057,1351,0.0696033424279449,1351,0.0015083114917323,417.041534764945,NA
"255","39157",2020-01-24,0.103444063975357,539,0.0778250870238116,539,0.00251666136684604,840.318307794578,NA
"256","39159",2020-01-24,0.119661669334894,203,0.0886626367008549,203,0.0047772600143143,893.224509915221,NA
"257","39161",2020-01-24,0.116862142444186,196,0.084475563767072,196,0.00495398364283854,75.0171679683599,NA
"258","39163",2020-01-24,0.101855472577336,84,0.0781966419380249,84,0.00700995792314694,119.075399328456,NA
"259","39165",2020-01-24,0.121399371174591,756,0.0884089876746296,756,0.00232040915121892,896.235197588005,34.0767445984085
"260","39167",2020-01-24,0.0967348195963121,329,0.0716218811072216,329,0.00301902921984953,505.53354283372,74.2252737056968
"261","39169",2020-01-24,0.10359625725934,581,0.0772736858264316,581,0.00251669732128407,572.017560461931,NA
"262","39171",2020-01-24,0.0910991454145464,252,0.0593784662884759,252,0.0029647096251011,168.469837674754,NA
"263","39173",2020-01-24,0.108101264190743,630,0.0759845680432132,630,0.00236765506790521,485.232922368491,111.476939828377
"264","39175",2020-01-24,0.0987161894606557,154,0.0771939663009819,154,0.00483233236235635,NA,NA
"265","39001",2020-01-25,0.085220882594135,154,0.0652747671259097,154,0.00387647359313515,315.152777528624,NA
"266","39003",2020-01-25,0.0897895485075549,640,0.0630408459408836,640,0.00199855979892992,1042.31973142749,NA
"267","39005",2020-01-25,0.107455908841034,308,0.070669623762497,308,0.00305443380090875,422.025397035039,NA
"268","39007",2020-01-25,0.0803857582224443,651,0.062901145371444,651,0.00199397978611757,196.390950350467,NA
"269","39009",2020-01-25,0.0914977227143249,336,0.0605873695132569,336,0.00279060497869503,912.207309278949,NA
"270","39011",2020-01-25,0.110686934323715,287,0.0790581076408467,287,0.00370303802966105,294.584713571744,NA
"271","39013",2020-01-25,0.096310039442683,476,0.080767743272079,476,0.00276783504469087,1104.41317739901,NA
"272","39015",2020-01-25,0.105729186870187,224,0.0738678503740774,224,0.00369802354593175,745.80552964118,NA
"273","39017",2020-01-25,0.105560409545306,1869,0.0770893743576105,1869,0.00143373899244211,1086.20086261687,150.315720808946
"274","39019",2020-01-25,0.107942127107182,175,0.0756716700662524,175,0.00415776380873292,129.14101259656,NA
"275","39021",2020-01-25,0.102409456844083,238,0.0731180382287508,238,0.00356811434355784,30.1599017156102,NA
"276","39023",2020-01-25,0.0919467467812353,952,0.0675117848179239,952,0.00170295985849296,815.839910235412,NA
"277","39025",2020-01-25,0.112742903530809,819,0.084281332122063,819,0.00215502288159623,1122.54133887684,125.229214186681
"278","39027",2020-01-25,0.103248478505329,224,0.0741324991969796,224,0.00386892992940172,534.394590892632,NA
"279","39029",2020-01-25,0.0957139716640615,658,0.0744404495407243,658,0.00219159513131724,168.719938687843,NA
"280","39031",2020-01-25,0.0984627146690203,231,0.068333238450761,231,0.00378607918306256,187.347878359439,NA
"281","39033",2020-01-25,0.0888067293175953,336,0.0641855431799046,336,0.00292670533202094,103.30462662726,NA
"282","39035",2020-01-25,0.0863900929026659,8107,0.0726002543628874,8107,0.000628858705955048,448.69340570303,299.838018541707
